person_id,age_group,hours_of_sleep,exercise_per_week,income_satisfaction,social_interactions_per_week,stress_level,diet_quality_score,screen_time_hours,urban_rural,employment_status,relationship_status,religious_affiliation,political_alignment,sexual_orientation,music_listening_hours,favorite_tv_genre,pet_ownership,region,happiness_score,high_stress,depression_risk
1249,41–60,5.3,6,3.0,3,4.9,1.5,3.9,urban,retired,divorced,hindu,other,heterosexual,1.4,sports,yes,east,4.2,no,medium
1250,41–60,6.1,3,8.6,5,9.9,1.7,4.8,suburban,unemployed,married,hindu,other,other,1.1,drama,yes,south,0.8,yes,high
1251,41–60,5.3,4,8.1,5,2.2,1.6,6.5,suburban,retired,divorced,other,other,heterosexual,2.9,reality,yes,east,5.9,no,medium
1252,18–25,8.7,0,4.5,4,5.3,5.0,3.5,urban,student,married,other,center,other,1.0,reality,yes,west,7.1,no,low
1253,26–40,6.6,1,2.5,5,4.9,6.9,1.0,suburban,student,widowed,christian,center,other,2.1,sports,yes,south,2.9,no,high
1254,26–40,6.9,3,9.6,3,8.3,2.7,3.9,urban,retired,married,muslim,left,homosexual,-1.2,news,yes,south,3.9,yes,high
1255,18–25,5.8,0,3.8,4,2.5,3.0,2.4,suburban,student,widowed,none,other,bisexual,3.8,reality,no,west,1.3,no,high
1256,26–40,7.3,3,7.9,1,3.0,2.6,4.4,suburban,student,widowed,christian,other,homosexual,2.2,news,no,north,7.4,no,low
1257,26–40,7.8,3,5.2,10,2.6,8.3,2.5,urban,unemployed,widowed,hindu,other,other,1.5,reality,yes,south,5.7,no,medium
1258,18–25,5.9,0,8.0,9,2.5,2.2,3.8,suburban,employed,single,christian,center,homosexual,2.4,comedy,yes,north,4.5,no,medium
1259,26–40,5.9,3,5.3,3,3.3,1.7,6.4,suburban,student,married,hindu,other,homosexual,2.8,drama,no,west,5.1,no,medium
1260,26–40,6.4,1,9.3,12,5.8,1.3,6.7,rural,retired,widowed,other,center,bisexual,-0.1,reality,no,west,3.9,no,high
1261,18–25,5.3,5,8.2,10,7.4,1.4,4.5,suburban,employed,married,none,left,other,1.0,sports,no,north,4.9,yes,medium
1262,41–60,7.5,4,3.3,5,4.4,5.9,2.6,suburban,student,divorced,none,other,heterosexual,1.5,comedy,no,north,8.6,no,low
1263,41–60,7.9,6,4.9,8,5.0,1.8,5.3,suburban,employed,married,none,left,heterosexual,0.3,news,no,north,5.5,no,medium
1264,41–60,5.3,6,1.9,6,8.1,3.0,3.3,suburban,employed,married,other,center,other,1.5,drama,yes,south,4.1,yes,medium
1265,26–40,8.1,5,9.1,5,5.7,8.5,1.8,rural,employed,married,hindu,left,bisexual,1.5,news,no,east,5.2,no,medium
1266,60+,8.1,0,1.6,6,6.3,9.7,6.9,suburban,unemployed,married,other,right,homosexual,1.0,news,no,south,2.8,no,high
1267,60+,3.6,5,1.2,5,5.7,8.7,4.0,urban,employed,single,none,left,bisexual,1.3,reality,no,east,4.7,no,medium
1268,26–40,5.7,2,5.5,5,8.1,9.6,4.8,urban,unemployed,widowed,none,center,heterosexual,1.7,comedy,yes,south,5.4,yes,medium
1269,26–40,6.3,6,6.4,5,2.7,7.0,3.5,suburban,retired,widowed,none,left,bisexual,-0.1,drama,no,north,6.8,no,medium
1270,18–25,7.7,3,3.0,3,9.8,9.9,4.8,urban,retired,widowed,hindu,left,homosexual,2.9,comedy,yes,north,7.2,yes,low
1271,41–60,7.5,4,6.1,7,8.9,5.5,2.8,suburban,employed,divorced,hindu,center,bisexual,2.5,comedy,no,south,4.8,yes,medium
1272,26–40,5.9,1,9.1,3,4.6,8.2,3.8,urban,unemployed,divorced,christian,center,heterosexual,1.5,reality,no,west,7.5,no,low
1273,60+,8.9,1,6.6,3,4.7,9.7,5.4,suburban,student,married,christian,other,heterosexual,2.0,news,yes,east,6.7,no,medium
1274,26–40,6.2,2,5.1,6,8.6,7.4,3.7,suburban,retired,single,muslim,left,other,1.9,comedy,no,south,3.5,yes,high
1275,60+,6.0,5,2.3,9,5.0,9.6,2.7,rural,student,single,hindu,other,other,4.2,news,no,south,4.7,no,medium
1276,41–60,5.6,1,2.5,8,5.6,3.3,5.4,rural,employed,married,other,right,other,1.1,comedy,yes,east,0.4,no,high
1277,60+,6.8,5,5.4,5,7.7,3.7,3.5,suburban,unemployed,married,hindu,right,heterosexual,2.3,drama,no,north,3.9,yes,high
1278,26–40,8.1,4,5.2,11,4.5,4.6,3.4,urban,student,widowed,christian,center,homosexual,-0.9,sports,yes,north,7.2,no,low
1279,18–25,5.9,2,5.7,6,5.1,5.2,2.3,urban,unemployed,divorced,none,other,heterosexual,2.3,sports,yes,north,4.2,no,medium
1280,41–60,7.3,5,5.6,6,1.3,9.1,6.3,suburban,retired,divorced,christian,right,heterosexual,1.5,sports,yes,west,6.6,no,medium
1281,41–60,7.2,0,4.1,3,2.2,9.0,5.6,suburban,retired,divorced,christian,left,bisexual,2.4,reality,yes,east,6.1,no,medium
1282,18–25,7.0,5,7.3,1,5.1,6.9,3.6,urban,unemployed,divorced,christian,center,other,2.2,reality,yes,north,6.3,no,medium
1283,41–60,7.4,5,2.9,4,1.4,3.1,2.7,suburban,retired,married,muslim,left,bisexual,2.0,news,yes,west,6.1,no,medium
1284,26–40,8.1,2,8.7,3,3.8,3.2,5.0,rural,retired,married,muslim,other,homosexual,2.2,reality,yes,north,6.3,no,medium
1285,18–25,7.3,0,2.7,4,4.9,6.7,4.6,suburban,retired,divorced,muslim,other,homosexual,2.9,sports,yes,west,4.7,no,medium
1286,26–40,8.3,1,4.7,2,1.9,5.5,3.4,suburban,student,widowed,other,right,bisexual,1.7,reality,no,west,8.6,no,low
1287,60+,5.7,6,2.9,3,1.6,3.3,3.9,suburban,retired,widowed,muslim,other,heterosexual,1.6,sports,yes,north,5.8,no,medium
1288,26–40,6.5,4,6.6,4,1.1,2.5,4.9,rural,unemployed,widowed,other,right,bisexual,3.2,comedy,no,west,5.2,no,medium
1289,41–60,5.7,5,5.3,5,5.4,7.5,4.3,urban,retired,divorced,hindu,right,bisexual,2.2,sports,yes,east,5.6,no,medium
1290,18–25,7.7,3,4.4,7,2.3,8.3,4.6,urban,unemployed,widowed,hindu,center,heterosexual,1.1,sports,yes,east,8.4,no,low
1291,41–60,8.5,2,5.3,2,7.2,3.4,4.4,suburban,unemployed,married,muslim,right,other,2.5,drama,no,north,5.4,yes,medium
1292,60+,6.6,1,4.8,9,5.4,4.8,5.1,suburban,student,divorced,hindu,other,other,1.7,drama,yes,south,3.8,no,high
1293,26–40,7.3,5,8.7,4,1.2,7.4,3.2,suburban,unemployed,widowed,hindu,other,other,0.4,drama,yes,west,6.2,no,medium
1294,26–40,5.2,4,2.1,6,1.5,5.2,4.2,rural,student,married,none,center,bisexual,2.5,drama,no,south,4.3,no,medium
1295,26–40,7.0,3,8.1,3,9.3,9.7,2.9,rural,unemployed,divorced,muslim,other,bisexual,1.5,sports,no,north,3.4,yes,high
1296,60+,5.0,2,6.9,7,2.1,2.2,3.0,urban,unemployed,married,muslim,center,heterosexual,-0.2,news,yes,east,7.2,no,low
1297,18–25,7.1,4,4.1,5,7.8,8.7,6.9,suburban,student,widowed,christian,center,other,0.4,drama,yes,north,4.5,yes,medium
1298,26–40,4.7,1,9.3,8,3.2,3.8,1.9,rural,student,single,christian,center,heterosexual,2.7,reality,no,north,3.3,no,high
1299,18–25,9.0,6,2.6,10,3.9,7.2,5.0,suburban,unemployed,widowed,hindu,center,homosexual,2.3,reality,yes,west,8.8,no,low
1300,26–40,6.9,5,3.8,5,1.2,3.3,8.1,suburban,unemployed,married,christian,center,homosexual,1.8,reality,yes,west,6.8,no,medium
1301,26–40,6.9,5,4.4,5,6.0,9.7,6.6,rural,employed,single,none,right,bisexual,2.5,sports,no,south,8.2,no,low
1302,60+,9.3,5,6.8,5,5.2,1.5,4.8,rural,unemployed,single,muslim,other,homosexual,2.7,comedy,yes,south,7.9,no,low
1303,26–40,7.1,2,9.5,3,7.7,5.6,6.9,urban,student,divorced,none,center,heterosexual,2.9,comedy,yes,north,6.2,yes,medium
1304,26–40,5.1,5,6.3,6,9.2,9.2,4.6,urban,unemployed,single,muslim,left,heterosexual,2.9,drama,yes,west,4.3,yes,medium
1305,41–60,6.5,2,8.7,6,5.9,5.2,3.6,rural,employed,divorced,other,left,homosexual,1.3,reality,yes,north,0.9,no,high
1306,26–40,9.3,5,9.1,4,9.6,8.6,4.0,suburban,unemployed,single,muslim,left,heterosexual,-0.8,drama,yes,west,3.6,yes,high
1307,41–60,5.9,0,5.2,1,2.3,9.5,5.4,suburban,retired,single,none,other,heterosexual,1.3,sports,yes,east,6.1,no,medium
1308,41–60,6.5,6,5.3,4,4.1,1.6,7.1,rural,employed,divorced,hindu,other,bisexual,4.9,reality,yes,west,7.4,no,low
1309,26–40,8.9,5,3.2,4,8.5,5.4,5.6,rural,student,married,christian,right,heterosexual,2.9,drama,no,south,4.2,yes,medium
1310,18–25,6.1,0,6.4,5,6.0,7.2,3.9,suburban,retired,divorced,christian,center,bisexual,1.5,news,yes,north,5.1,no,medium
1311,26–40,6.9,2,2.1,7,5.9,8.5,3.0,urban,student,single,none,right,heterosexual,1.5,sports,yes,west,5.0,no,medium
1312,26–40,8.6,4,6.7,6,5.1,2.5,1.1,suburban,unemployed,widowed,christian,right,bisexual,3.5,sports,no,south,8.1,no,low
1313,26–40,6.3,1,9.0,4,1.2,6.1,3.8,urban,employed,divorced,hindu,center,homosexual,0.6,sports,yes,south,5.2,no,medium
1314,60+,6.0,3,7.8,5,1.7,2.5,2.4,urban,student,divorced,christian,right,bisexual,2.8,news,no,north,6.9,no,medium
1315,26–40,4.8,0,6.8,5,1.8,7.8,5.4,suburban,unemployed,single,other,center,heterosexual,0.3,comedy,yes,south,5.3,no,medium
1316,41–60,5.7,1,8.5,2,2.7,3.6,3.6,rural,student,single,muslim,center,other,3.3,comedy,yes,north,5.4,no,medium
1317,18–25,5.9,5,7.6,4,1.8,3.4,5.5,rural,retired,widowed,other,center,other,1.9,news,yes,north,5.6,no,medium
1318,60+,6.6,2,5.8,3,2.0,7.9,7.8,rural,unemployed,single,muslim,left,bisexual,3.2,comedy,yes,west,7.0,no,low
1319,41–60,7.4,1,5.7,4,6.7,8.6,3.8,urban,employed,divorced,other,other,bisexual,1.5,news,no,east,2.2,no,high
1320,41–60,6.9,1,2.0,4,2.1,4.1,4.2,suburban,unemployed,divorced,christian,center,bisexual,4.4,drama,yes,west,3.6,no,high
1321,26–40,5.5,6,4.9,7,5.2,5.5,4.5,urban,student,divorced,christian,center,homosexual,2.3,news,no,south,4.4,no,medium
1322,26–40,8.6,6,5.7,3,1.6,7.2,3.6,rural,unemployed,married,hindu,right,heterosexual,2.7,comedy,no,east,9.2,no,low
1323,26–40,5.7,5,5.2,3,3.4,7.7,4.2,suburban,student,divorced,other,left,bisexual,3.4,news,no,south,6.1,no,medium
1324,41–60,9.2,1,8.0,4,9.3,7.9,3.5,rural,employed,married,muslim,right,other,4.1,news,yes,east,1.5,yes,high
1325,41–60,7.2,2,2.4,7,1.3,4.5,6.0,urban,student,single,muslim,right,homosexual,1.7,reality,no,north,6.3,no,medium
1326,18–25,8.3,6,8.2,7,8.9,5.8,3.7,suburban,retired,married,christian,left,other,2.2,news,no,south,3.4,yes,high
1327,60+,7.6,0,7.7,2,7.8,2.0,2.1,urban,student,divorced,christian,right,bisexual,2.5,comedy,no,east,4.6,yes,medium
1328,60+,8.8,3,9.1,3,9.3,9.5,2.3,urban,employed,single,christian,right,bisexual,3.5,sports,yes,west,6.4,yes,medium
1329,26–40,6.9,4,4.4,4,8.1,7.3,2.7,urban,retired,married,other,center,heterosexual,3.1,drama,yes,north,3.1,yes,high
1330,18–25,6.7,0,2.6,4,8.4,4.4,3.3,suburban,employed,single,muslim,left,homosexual,-0.2,news,no,north,4.0,yes,medium
1331,41–60,7.4,3,7.8,5,2.0,4.5,5.3,urban,unemployed,single,other,left,bisexual,0.3,comedy,no,south,8.8,no,low
1332,26–40,6.7,2,6.3,2,8.5,1.8,5.2,suburban,employed,married,muslim,left,heterosexual,2.9,comedy,yes,south,1.4,yes,high
1333,41–60,7.5,3,7.4,7,5.3,5.1,5.3,suburban,retired,single,muslim,right,bisexual,4.0,reality,no,east,5.7,no,medium
1334,41–60,8.9,2,10.0,4,4.2,7.1,4.0,urban,student,single,hindu,other,other,1.4,comedy,no,north,6.8,no,medium
1335,18–25,5.0,3,2.8,9,2.4,9.6,5.5,suburban,unemployed,divorced,christian,right,heterosexual,2.7,sports,yes,north,5.6,no,medium
1336,26–40,6.9,6,4.7,5,1.0,6.8,3.6,suburban,employed,widowed,other,other,homosexual,1.4,comedy,yes,south,8.3,no,low
1337,26–40,9.6,0,2.7,8,6.8,6.9,1.2,rural,student,widowed,other,left,other,2.2,sports,yes,north,4.4,no,medium
1338,60+,6.5,5,8.7,7,7.5,8.1,5.4,urban,employed,single,christian,right,other,1.1,drama,yes,west,3.7,yes,high
1339,26–40,8.2,5,1.2,4,4.5,5.6,3.0,urban,student,married,other,other,homosexual,1.4,news,yes,east,7.5,no,low
1340,18–25,8.0,5,2.2,7,2.5,1.3,3.7,urban,employed,widowed,hindu,left,homosexual,1.8,drama,no,north,5.5,no,medium
1341,41–60,5.3,2,3.2,6,2.3,9.0,3.5,suburban,unemployed,married,other,right,other,2.3,news,yes,north,4.4,no,medium
1342,18–25,7.4,1,7.9,10,2.5,4.6,4.8,urban,unemployed,widowed,muslim,left,bisexual,3.8,drama,no,north,6.3,no,medium
1343,41–60,7.3,5,6.7,8,1.5,9.9,4.2,urban,unemployed,divorced,christian,other,homosexual,1.0,sports,no,east,8.5,no,low
1344,26–40,10.8,2,4.5,3,4.2,4.7,3.7,rural,student,divorced,christian,left,homosexual,3.8,news,yes,south,8.8,no,low
1345,26–40,3.8,6,2.4,3,6.5,7.0,6.4,urban,unemployed,married,hindu,other,heterosexual,2.9,news,yes,west,6.0,no,medium
1346,26–40,5.1,2,3.9,6,5.0,5.1,3.9,suburban,unemployed,married,other,right,homosexual,1.2,drama,no,south,4.0,no,medium
1347,26–40,6.7,3,7.7,2,2.1,3.1,3.6,suburban,unemployed,divorced,muslim,other,heterosexual,1.2,reality,no,north,6.9,no,medium
1348,60+,6.6,2,4.4,5,8.3,9.4,5.2,urban,student,married,none,left,homosexual,0.5,reality,no,west,3.4,yes,high
1349,18–25,5.9,3,5.2,6,3.6,6.6,5.8,suburban,unemployed,single,muslim,left,bisexual,1.0,drama,no,north,8.1,no,low
1350,26–40,6.0,6,6.5,3,6.4,5.1,5.3,suburban,retired,divorced,muslim,other,bisexual,0.2,comedy,yes,east,4.7,no,medium
1351,26–40,7.8,0,9.2,6,3.2,2.3,3.1,urban,unemployed,divorced,other,center,homosexual,2.0,drama,yes,east,2.3,no,high
1352,26–40,6.0,2,3.3,3,6.4,10.0,4.6,suburban,employed,divorced,none,left,heterosexual,1.5,sports,no,east,4.6,no,medium
1353,26–40,6.4,1,5.0,8,2.2,9.1,4.1,rural,student,divorced,hindu,left,bisexual,1.1,sports,yes,north,5.6,no,medium
1354,18–25,8.2,1,3.8,5,6.9,4.8,3.7,suburban,unemployed,single,other,center,bisexual,3.5,comedy,yes,south,6.0,no,medium
1355,60+,8.0,0,5.2,5,6.2,2.5,2.6,urban,unemployed,divorced,christian,other,other,2.2,reality,yes,south,2.5,no,high
1356,26–40,6.4,6,7.3,6,5.7,1.3,4.3,rural,unemployed,divorced,none,left,other,2.4,sports,yes,north,4.5,no,medium
1357,26–40,5.2,5,5.3,6,3.0,2.4,5.6,rural,employed,married,christian,left,bisexual,3.2,sports,yes,north,5.6,no,medium
1358,26–40,8.1,1,8.5,4,5.8,5.8,6.4,urban,employed,divorced,none,center,other,0.6,news,no,west,5.1,no,medium
1359,18–25,5.9,3,6.0,3,9.1,8.3,5.7,urban,employed,widowed,christian,right,heterosexual,1.8,news,no,east,6.9,yes,medium
1360,18–25,8.6,2,4.5,7,2.1,4.3,3.3,rural,unemployed,married,other,other,homosexual,3.3,comedy,yes,south,7.3,no,low
1361,18–25,7.5,4,8.0,5,7.3,4.9,2.6,suburban,student,married,none,left,bisexual,0.3,sports,yes,south,4.0,yes,medium
1362,18–25,6.8,6,4.9,1,2.0,5.3,1.8,urban,student,widowed,hindu,right,bisexual,2.4,drama,yes,west,8.2,no,low
1363,18–25,7.5,2,5.6,8,4.0,1.2,5.6,urban,employed,married,other,left,other,3.8,reality,yes,west,4.3,no,medium
1364,26–40,4.7,6,10.0,8,7.2,2.6,5.2,urban,unemployed,single,none,left,bisexual,-0.2,comedy,no,north,7.1,yes,low
1365,26–40,8.8,6,8.1,6,6.0,5.5,3.2,rural,student,divorced,christian,right,bisexual,3.8,drama,yes,north,6.3,no,medium
1366,26–40,6.7,2,8.7,1,7.1,3.5,2.9,urban,unemployed,divorced,muslim,center,bisexual,2.9,drama,yes,north,5.3,yes,medium
1367,18–25,7.2,4,6.3,6,9.7,5.7,5.9,suburban,retired,married,none,other,bisexual,2.2,comedy,yes,east,6.2,yes,medium
1368,60+,6.3,5,4.1,3,9.7,2.0,5.5,rural,employed,divorced,other,center,homosexual,3.4,comedy,yes,south,3.3,yes,high
1369,41–60,6.8,6,9.9,3,9.2,8.2,5.9,urban,employed,married,christian,left,other,2.4,sports,yes,west,5.4,yes,medium
1370,60+,8.9,1,3.2,5,5.5,8.1,4.8,urban,retired,divorced,other,center,other,0.8,reality,yes,south,5.3,no,medium
1371,26–40,6.7,1,8.9,2,4.1,7.0,5.0,suburban,unemployed,married,christian,left,bisexual,1.5,sports,yes,north,6.4,no,medium
1372,41–60,6.5,2,9.2,2,3.5,5.8,0.9,urban,student,married,other,left,bisexual,1.9,drama,no,east,9.3,no,low
1373,18–25,7.8,1,8.4,3,6.2,4.5,3.4,rural,student,married,none,right,bisexual,2.7,sports,yes,south,5.5,no,medium
1374,41–60,7.4,6,2.0,3,5.1,7.1,7.0,urban,retired,single,none,right,homosexual,1.1,sports,yes,north,7.3,no,low
1375,18–25,8.9,6,8.7,7,10.0,8.0,3.1,rural,employed,married,none,center,heterosexual,2.2,reality,no,west,4.8,yes,medium
1376,26–40,4.6,3,7.0,10,5.8,8.3,4.3,suburban,unemployed,single,christian,right,heterosexual,2.1,news,yes,north,6.8,no,medium
1377,26–40,6.4,6,7.1,7,4.0,4.1,6.3,urban,retired,single,hindu,left,bisexual,2.2,reality,no,north,6.5,no,medium
1378,26–40,5.3,3,8.1,5,6.7,2.7,5.3,rural,retired,widowed,other,center,homosexual,2.9,sports,yes,south,7.4,no,low
1379,26–40,8.5,4,5.4,3,1.4,4.1,2.6,suburban,employed,married,hindu,right,homosexual,1.5,news,yes,east,9.7,no,low
1380,18–25,5.4,6,3.4,5,2.0,1.1,2.2,urban,student,single,hindu,center,other,0.9,drama,yes,west,6.1,no,medium
1381,26–40,7.4,2,6.2,7,7.0,4.8,6.4,rural,unemployed,widowed,hindu,other,heterosexual,1.8,reality,yes,west,5.1,no,medium
1382,60+,5.4,5,2.0,4,2.1,3.5,5.1,suburban,unemployed,divorced,muslim,center,heterosexual,0.1,comedy,no,west,6.1,no,medium
1383,41–60,6.4,3,7.1,6,7.8,8.1,4.5,urban,employed,single,other,other,homosexual,2.6,drama,no,east,3.6,yes,high
1384,26–40,5.8,0,5.3,10,1.6,7.1,4.8,suburban,unemployed,single,muslim,left,bisexual,2.6,news,yes,west,6.9,no,medium
1385,26–40,7.0,1,5.5,5,6.3,1.2,3.4,suburban,unemployed,single,other,center,other,2.2,drama,no,north,3.4,no,high
1386,18–25,9.4,5,2.7,3,7.1,2.3,2.7,suburban,unemployed,widowed,muslim,left,homosexual,0.4,comedy,no,east,8.8,yes,low
1387,18–25,5.3,2,1.4,3,8.0,5.9,4.7,suburban,unemployed,widowed,other,left,other,0.9,comedy,no,west,4.0,yes,medium
1388,26–40,5.6,3,6.5,1,9.0,6.6,3.1,urban,employed,single,none,center,heterosexual,4.0,reality,yes,east,2.3,yes,high
1389,26–40,7.7,4,6.9,6,3.8,7.9,3.1,rural,unemployed,married,hindu,right,homosexual,1.7,reality,yes,north,7.6,no,low
1390,41–60,6.8,3,5.5,3,7.5,9.7,3.5,urban,student,widowed,christian,right,other,2.9,sports,no,south,6.9,yes,medium
1391,26–40,5.5,0,7.9,6,1.7,7.3,5.2,suburban,employed,widowed,hindu,center,bisexual,5.1,sports,no,east,6.4,no,medium
1392,18–25,6.4,3,6.1,11,8.5,5.9,2.9,urban,unemployed,divorced,other,other,other,1.6,drama,no,south,4.9,yes,medium
1393,26–40,5.2,2,8.6,3,9.0,4.7,2.8,rural,retired,divorced,christian,left,other,2.6,comedy,yes,east,3.2,yes,high
1394,18–25,6.4,4,3.6,4,7.7,7.6,2.6,urban,employed,single,hindu,other,bisexual,1.9,drama,yes,north,5.7,yes,medium
1395,41–60,5.8,6,3.2,7,3.5,9.4,3.8,suburban,student,divorced,other,left,heterosexual,2.8,news,yes,south,7.5,no,low
1396,18–25,7.4,4,3.4,2,1.6,4.8,5.5,urban,unemployed,married,hindu,center,homosexual,2.6,news,no,west,5.1,no,medium
1397,26–40,7.8,0,1.3,6,4.8,6.3,3.8,suburban,unemployed,single,other,center,homosexual,2.6,sports,no,west,8.1,no,low
1398,41–60,3.8,2,9.1,6,3.4,2.9,4.0,urban,retired,single,muslim,right,bisexual,3.8,drama,yes,south,4.7,no,medium
1399,18–25,7.1,0,10.0,3,5.8,8.7,4.3,suburban,retired,widowed,muslim,left,homosexual,1.1,news,yes,east,5.2,no,medium
1400,18–25,4.2,0,8.3,8,4.5,7.4,3.5,suburban,employed,single,none,left,bisexual,2.2,sports,no,south,6.9,no,medium
1401,26–40,7.0,0,4.7,2,2.2,4.2,2.6,urban,employed,divorced,christian,other,bisexual,1.9,drama,yes,west,3.2,no,high
1402,18–25,8.9,3,4.2,8,8.5,8.9,3.4,suburban,employed,single,muslim,center,homosexual,0.8,comedy,no,east,9.1,yes,low
1403,26–40,6.6,1,8.0,2,8.8,9.7,3.1,suburban,retired,single,other,left,other,2.2,news,yes,south,3.4,yes,high
1404,41–60,7.3,3,5.6,2,8.3,3.6,3.9,urban,employed,divorced,hindu,center,heterosexual,3.4,news,no,east,6.4,yes,medium
1405,26–40,7.9,2,9.5,5,2.9,2.7,3.3,suburban,employed,widowed,none,left,homosexual,0.3,comedy,yes,east,4.2,no,medium
1406,26–40,7.9,5,3.5,7,4.9,8.5,4.3,rural,unemployed,married,hindu,other,homosexual,3.2,sports,no,north,5.7,no,medium
1407,60+,8.0,0,3.9,4,2.5,6.2,3.8,rural,employed,divorced,hindu,right,heterosexual,2.5,news,no,north,6.8,no,medium
1408,26–40,7.5,0,10.0,7,7.0,9.0,3.1,rural,employed,married,christian,left,homosexual,3.1,comedy,yes,east,5.3,no,medium
1409,60+,6.1,1,9.8,7,8.2,4.1,6.2,urban,retired,married,hindu,center,bisexual,2.0,sports,no,west,2.1,yes,high
1410,18–25,7.8,4,9.0,4,6.2,6.2,4.7,urban,employed,married,christian,other,other,5.6,reality,yes,west,4.6,no,medium
1411,41–60,8.8,0,4.6,8,5.9,6.2,3.7,rural,student,single,other,center,homosexual,2.5,sports,yes,east,4.5,no,medium
1412,41–60,7.6,3,8.5,7,7.4,2.7,3.2,urban,retired,married,hindu,left,bisexual,2.3,news,yes,east,6.1,yes,medium
1413,41–60,7.2,6,3.6,7,2.0,9.9,5.4,urban,unemployed,widowed,hindu,right,heterosexual,2.1,sports,yes,north,8.7,no,low
1414,18–25,5.0,0,3.3,8,3.2,7.0,2.7,suburban,employed,widowed,hindu,other,homosexual,1.1,news,yes,west,5.8,no,medium
1415,26–40,5.7,2,5.9,8,3.8,7.0,6.1,rural,unemployed,widowed,other,right,homosexual,1.7,sports,yes,north,4.7,no,medium
1416,18–25,6.1,6,8.7,5,5.8,3.7,1.8,urban,unemployed,single,muslim,right,heterosexual,1.5,reality,no,west,6.3,no,medium
1417,60+,5.7,1,1.9,6,9.8,6.9,8.2,suburban,employed,divorced,muslim,center,heterosexual,2.7,sports,yes,west,1.4,yes,high
1418,26–40,6.8,5,6.1,5,8.8,8.5,3.4,suburban,student,widowed,other,center,other,3.2,reality,no,south,4.2,yes,medium
1419,60+,5.9,4,6.5,2,3.2,8.3,2.1,suburban,student,married,none,other,bisexual,3.3,news,yes,east,8.1,no,low
1420,26–40,8.0,5,6.2,3,3.1,9.3,3.0,suburban,unemployed,single,none,right,heterosexual,1.6,sports,no,south,8.2,no,low
1421,18–25,6.5,2,3.0,4,4.9,2.3,3.5,urban,employed,single,christian,left,bisexual,0.4,comedy,no,west,7.2,no,low
1422,26–40,5.7,3,1.6,1,9.8,2.6,3.2,urban,unemployed,widowed,other,left,heterosexual,2.9,reality,yes,north,4.1,yes,medium
1423,26–40,5.9,5,9.1,8,2.4,7.4,4.5,suburban,retired,married,none,left,bisexual,1.0,drama,no,east,5.1,no,medium
1424,41–60,7.1,2,6.2,5,9.6,8.3,4.4,suburban,unemployed,married,christian,left,heterosexual,3.4,reality,yes,south,5.7,yes,medium
1425,26–40,6.7,5,7.9,3,2.7,7.1,8.8,suburban,retired,widowed,hindu,center,bisexual,2.7,sports,no,west,5.1,no,medium
1426,60+,7.1,0,4.3,1,9.0,2.3,4.1,rural,employed,married,hindu,right,bisexual,2.7,reality,no,west,3.9,yes,high
1427,18–25,6.7,1,1.4,2,8.5,6.4,2.0,suburban,student,single,none,right,homosexual,1.2,sports,no,south,3.7,yes,high
1428,41–60,9.1,0,3.3,5,8.9,7.7,3.7,urban,unemployed,single,christian,other,bisexual,1.6,news,yes,east,3.6,yes,high
1429,41–60,8.0,1,1.7,2,9.0,2.2,4.2,rural,unemployed,widowed,christian,left,homosexual,1.4,news,yes,south,3.5,yes,high
1430,26–40,6.0,3,1.7,5,3.0,1.5,3.2,suburban,unemployed,married,muslim,right,homosexual,3.3,comedy,yes,south,3.3,no,high
1431,18–25,4.7,2,2.9,5,8.0,3.3,5.0,suburban,unemployed,divorced,none,center,heterosexual,0.9,drama,yes,north,2.8,yes,high
1432,26–40,6.6,5,6.7,7,7.1,1.8,5.2,urban,unemployed,widowed,muslim,other,homosexual,3.1,news,yes,north,1.5,yes,high
1433,18–25,5.6,1,8.4,3,8.9,2.3,3.0,suburban,employed,single,other,left,bisexual,3.1,comedy,yes,south,4.4,yes,medium
1434,60+,4.9,2,8.4,2,5.4,2.8,3.5,urban,student,widowed,christian,other,other,1.8,drama,no,south,4.4,no,medium
1435,60+,7.8,6,9.4,6,4.7,5.8,1.1,suburban,retired,widowed,muslim,right,other,4.1,comedy,yes,west,6.6,no,medium
1436,41–60,7.0,5,6.9,3,7.5,2.4,2.7,urban,employed,single,christian,center,heterosexual,2.6,news,yes,east,5.5,yes,medium
1437,41–60,8.3,6,1.2,7,3.4,6.4,3.6,suburban,retired,divorced,other,right,bisexual,-0.5,drama,no,west,5.8,no,medium
1438,18–25,6.9,6,4.4,6,8.4,3.6,4.2,suburban,employed,widowed,muslim,other,homosexual,2.4,news,no,north,4.6,yes,medium
1439,18–25,6.7,1,2.0,4,3.6,3.8,3.8,urban,employed,divorced,other,center,homosexual,0.8,sports,yes,east,5.9,no,medium
